start,end,id,species,sr,db
9/5/2019 5:00:00,9/5/2019 6:00:00,4026,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/5/2019 6:00:00,9/5/2019 7:00:00,4027,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/5/2019 7:00:00,9/5/2019 8:00:00,4028,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/5/2019 8:00:00,9/5/2019 9:00:00,4029,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/5/2019 9:00:00,9/5/2019 10:00:00,4030,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/5/2019 10:00:00,9/5/2019 11:00:00,4031,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/5/2019 11:00:00,9/5/2019 12:00:00,4032,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/5/2019 12:00:00,9/5/2019 13:00:00,4033,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/5/2019 13:00:00,9/5/2019 14:00:00,4034,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/5/2019 14:00:00,9/5/2019 15:00:00,4035,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/5/2019 15:00:00,9/5/2019 16:00:00,4036,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/5/2019 16:00:00,9/5/2019 17:00:00,4037,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/5/2019 17:00:00,9/5/2019 18:00:00,4038,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/5/2019 18:00:00,9/5/2019 19:00:00,4039,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/5/2019 19:00:00,9/5/2019 20:00:00,4040,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/5/2019 20:00:00,9/5/2019 21:00:00,4041,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/5/2019 21:00:00,9/5/2019 22:00:00,4042,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/5/2019 22:00:00,9/5/2019 23:00:00,4043,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/5/2019 23:00:00,9/6/2019 0:00:00,4044,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/6/2019 0:00:00,9/6/2019 1:00:00,4045,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/6/2019 1:00:00,9/6/2019 2:00:00,4046,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/6/2019 2:00:00,9/6/2019 3:00:00,4047,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/6/2019 3:00:00,9/6/2019 4:00:00,4048,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/6/2019 4:00:00,9/6/2019 5:00:00,4049,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/6/2019 5:00:00,9/6/2019 6:00:00,4050,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/6/2019 6:00:00,9/6/2019 7:00:00,4051,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/6/2019 7:00:00,9/6/2019 8:00:00,4052,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/6/2019 8:00:00,9/6/2019 9:00:00,4053,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/6/2019 9:00:00,9/6/2019 10:00:00,4054,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/6/2019 10:00:00,9/6/2019 11:00:00,4055,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/6/2019 11:00:00,9/6/2019 12:00:00,4056,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/6/2019 12:00:00,9/6/2019 13:00:00,4057,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/6/2019 13:00:00,9/6/2019 14:00:00,4058,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/6/2019 14:00:00,9/6/2019 15:00:00,4059,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/6/2019 15:00:00,9/6/2019 16:00:00,4060,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/6/2019 16:00:00,9/6/2019 17:00:00,4061,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/6/2019 17:00:00,9/6/2019 18:00:00,4062,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/6/2019 18:00:00,9/6/2019 19:00:00,4063,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/6/2019 19:00:00,9/6/2019 20:00:00,4064,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/6/2019 20:00:00,9/6/2019 21:00:00,4065,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/6/2019 21:00:00,9/6/2019 22:00:00,4066,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/6/2019 22:00:00,9/6/2019 23:00:00,4067,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/6/2019 23:00:00,9/7/2019 0:00:00,4068,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/7/2019 0:00:00,9/7/2019 1:00:00,4069,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/7/2019 1:00:00,9/7/2019 2:00:00,4070,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/7/2019 2:00:00,9/7/2019 3:00:00,4071,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/7/2019 3:00:00,9/7/2019 4:00:00,4072,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/7/2019 4:00:00,9/7/2019 5:00:00,4073,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/7/2019 5:00:00,9/7/2019 6:00:00,4074,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/7/2019 6:00:00,9/7/2019 7:00:00,4075,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/7/2019 7:00:00,9/7/2019 8:00:00,4076,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/7/2019 8:00:00,9/7/2019 9:00:00,4077,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/7/2019 9:00:00,9/7/2019 10:00:00,4078,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/7/2019 10:00:00,9/7/2019 11:00:00,4079,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/7/2019 11:00:00,9/7/2019 12:00:00,4080,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/7/2019 12:00:00,9/7/2019 13:00:00,4081,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/7/2019 13:00:00,9/7/2019 14:00:00,4082,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/7/2019 14:00:00,9/7/2019 15:00:00,4083,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/7/2019 15:00:00,9/7/2019 16:00:00,4084,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/7/2019 16:00:00,9/7/2019 17:00:00,4085,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/7/2019 17:00:00,9/7/2019 18:00:00,4086,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/7/2019 18:00:00,9/7/2019 19:00:00,4087,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/7/2019 19:00:00,9/7/2019 20:00:00,4088,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/7/2019 20:00:00,9/7/2019 21:00:00,4089,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/7/2019 21:00:00,9/7/2019 22:00:00,4090,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/7/2019 22:00:00,9/7/2019 23:00:00,4091,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/7/2019 23:00:00,9/8/2019 0:00:00,4092,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/8/2019 0:00:00,9/8/2019 1:00:00,4093,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/8/2019 1:00:00,9/8/2019 2:00:00,4094,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/8/2019 2:00:00,9/8/2019 3:00:00,4095,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/8/2019 3:00:00,9/8/2019 4:00:00,4096,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/8/2019 4:00:00,9/8/2019 5:00:00,4097,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/8/2019 5:00:00,9/8/2019 6:00:00,4098,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/8/2019 6:00:00,9/8/2019 7:00:00,4099,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/8/2019 7:00:00,9/8/2019 8:00:00,4100,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/8/2019 8:00:00,9/8/2019 9:00:00,4101,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/8/2019 9:00:00,9/8/2019 10:00:00,4102,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/8/2019 10:00:00,9/8/2019 11:00:00,4103,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/8/2019 11:00:00,9/8/2019 12:00:00,4104,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/8/2019 12:00:00,9/8/2019 13:00:00,4105,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/8/2019 13:00:00,9/8/2019 14:00:00,4106,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/8/2019 14:00:00,9/8/2019 15:00:00,4107,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/8/2019 15:00:00,9/8/2019 16:00:00,4108,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/8/2019 16:00:00,9/8/2019 17:00:00,4109,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/8/2019 17:00:00,9/8/2019 18:00:00,4110,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/8/2019 18:00:00,9/8/2019 19:00:00,4111,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/8/2019 19:00:00,9/8/2019 20:00:00,4112,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/8/2019 20:00:00,9/8/2019 21:00:00,4113,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/8/2019 21:00:00,9/8/2019 22:00:00,4114,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/8/2019 22:00:00,9/8/2019 23:00:00,4115,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/8/2019 23:00:00,9/9/2019 0:00:00,4116,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/9/2019 0:00:00,9/9/2019 1:00:00,4117,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/9/2019 1:00:00,9/9/2019 2:00:00,4118,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/9/2019 2:00:00,9/9/2019 3:00:00,4119,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/9/2019 3:00:00,9/9/2019 4:00:00,4120,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/9/2019 4:00:00,9/9/2019 5:00:00,4121,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/9/2019 5:00:00,9/9/2019 6:00:00,4122,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/9/2019 6:00:00,9/9/2019 7:00:00,4123,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/9/2019 7:00:00,9/9/2019 8:00:00,4124,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/9/2019 8:00:00,9/9/2019 9:00:00,4125,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/9/2019 9:00:00,9/9/2019 10:00:00,4126,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/9/2019 10:00:00,9/9/2019 11:00:00,4127,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/9/2019 11:00:00,9/9/2019 12:00:00,4128,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/9/2019 12:00:00,9/9/2019 13:00:00,4129,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/9/2019 13:00:00,9/9/2019 14:00:00,4130,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/9/2019 14:00:00,9/9/2019 15:00:00,4131,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/9/2019 15:00:00,9/9/2019 16:00:00,4132,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/9/2019 16:00:00,9/9/2019 17:00:00,4133,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/9/2019 17:00:00,9/9/2019 18:00:00,4134,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/9/2019 18:00:00,9/9/2019 19:00:00,4135,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/9/2019 19:00:00,9/9/2019 20:00:00,4136,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/9/2019 20:00:00,9/9/2019 21:00:00,4137,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/9/2019 21:00:00,9/9/2019 22:00:00,4138,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/9/2019 22:00:00,9/9/2019 23:00:00,4139,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/9/2019 23:00:00,9/10/2019 0:00:00,4140,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/10/2019 0:00:00,9/10/2019 1:00:00,4141,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/10/2019 1:00:00,9/10/2019 2:00:00,4142,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/10/2019 2:00:00,9/10/2019 3:00:00,4143,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/10/2019 3:00:00,9/10/2019 4:00:00,4144,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/10/2019 4:00:00,9/10/2019 5:00:00,4145,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/10/2019 5:00:00,9/10/2019 6:00:00,4146,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/10/2019 6:00:00,9/10/2019 7:00:00,4147,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/10/2019 7:00:00,9/10/2019 8:00:00,4148,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/10/2019 8:00:00,9/10/2019 9:00:00,4149,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/10/2019 9:00:00,9/10/2019 10:00:00,4150,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/10/2019 10:00:00,9/10/2019 11:00:00,4151,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/10/2019 11:00:00,9/10/2019 12:00:00,4152,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/10/2019 12:00:00,9/10/2019 13:00:00,4153,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/10/2019 13:00:00,9/10/2019 14:00:00,4154,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/10/2019 14:00:00,9/10/2019 15:00:00,4155,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/10/2019 15:00:00,9/10/2019 16:00:00,4156,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/10/2019 16:00:00,9/10/2019 17:00:00,4157,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/10/2019 17:00:00,9/10/2019 18:00:00,4158,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/10/2019 18:00:00,9/10/2019 19:00:00,4159,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/10/2019 19:00:00,9/10/2019 20:00:00,4160,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/10/2019 20:00:00,9/10/2019 21:00:00,4161,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/10/2019 21:00:00,9/10/2019 22:00:00,4162,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/10/2019 22:00:00,9/10/2019 23:00:00,4163,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/10/2019 23:00:00,9/11/2019 0:00:00,4164,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/11/2019 0:00:00,9/11/2019 1:00:00,4165,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/11/2019 1:00:00,9/11/2019 2:00:00,4166,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/11/2019 2:00:00,9/11/2019 3:00:00,4167,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/11/2019 3:00:00,9/11/2019 4:00:00,4168,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/11/2019 4:00:00,9/11/2019 5:00:00,4169,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/11/2019 5:00:00,9/11/2019 6:00:00,4170,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/11/2019 6:00:00,9/11/2019 7:00:00,4171,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/11/2019 7:00:00,9/11/2019 8:00:00,4172,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/11/2019 8:00:00,9/11/2019 9:00:00,4173,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/11/2019 9:00:00,9/11/2019 10:00:00,4174,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/11/2019 10:00:00,9/11/2019 11:00:00,4175,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/11/2019 11:00:00,9/11/2019 12:00:00,4176,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/11/2019 12:00:00,9/11/2019 13:00:00,4177,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/11/2019 13:00:00,9/11/2019 14:00:00,4178,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/11/2019 14:00:00,9/11/2019 15:00:00,4179,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/11/2019 15:00:00,9/11/2019 16:00:00,4180,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/11/2019 16:00:00,9/11/2019 17:00:00,4181,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/11/2019 17:00:00,9/11/2019 18:00:00,4182,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/11/2019 18:00:00,9/11/2019 19:00:00,4183,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/11/2019 19:00:00,9/11/2019 20:00:00,4184,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/11/2019 20:00:00,9/11/2019 21:00:00,4185,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/11/2019 21:00:00,9/11/2019 22:00:00,4186,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/11/2019 22:00:00,9/11/2019 23:00:00,4187,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/11/2019 23:00:00,9/12/2019 0:00:00,4188,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/12/2019 0:00:00,9/12/2019 1:00:00,4189,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/12/2019 1:00:00,9/12/2019 2:00:00,4190,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/12/2019 2:00:00,9/12/2019 3:00:00,4191,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/12/2019 3:00:00,9/12/2019 4:00:00,4192,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/12/2019 4:00:00,9/12/2019 5:00:00,4193,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/12/2019 5:00:00,9/12/2019 6:00:00,4194,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/12/2019 6:00:00,9/12/2019 7:00:00,4195,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/12/2019 7:00:00,9/12/2019 8:00:00,4196,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/12/2019 8:00:00,9/12/2019 9:00:00,4197,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/12/2019 9:00:00,9/12/2019 10:00:00,4198,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/12/2019 10:00:00,9/12/2019 11:00:00,4199,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/12/2019 11:00:00,9/12/2019 12:00:00,4200,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/12/2019 12:00:00,9/12/2019 13:00:00,4201,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/12/2019 13:00:00,9/12/2019 14:00:00,4202,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/12/2019 14:00:00,9/12/2019 15:00:00,4203,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/12/2019 15:00:00,9/12/2019 16:00:00,4204,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/12/2019 16:00:00,9/12/2019 17:00:00,4205,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/12/2019 17:00:00,9/12/2019 18:00:00,4206,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/12/2019 18:00:00,9/12/2019 19:00:00,4207,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/12/2019 19:00:00,9/12/2019 20:00:00,4208,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/12/2019 20:00:00,9/12/2019 21:00:00,4209,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/12/2019 21:00:00,9/12/2019 22:00:00,4210,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/12/2019 22:00:00,9/12/2019 23:00:00,4211,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/12/2019 23:00:00,9/13/2019 0:00:00,4212,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/13/2019 0:00:00,9/13/2019 1:00:00,4213,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/13/2019 1:00:00,9/13/2019 2:00:00,4214,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/13/2019 2:00:00,9/13/2019 3:00:00,4215,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/13/2019 3:00:00,9/13/2019 4:00:00,4216,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/13/2019 4:00:00,9/13/2019 5:00:00,4217,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/13/2019 5:00:00,9/13/2019 6:00:00,4218,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/13/2019 6:00:00,9/13/2019 7:00:00,4219,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/13/2019 7:00:00,9/13/2019 8:00:00,4220,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/13/2019 8:00:00,9/13/2019 9:00:00,4221,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/13/2019 9:00:00,9/13/2019 10:00:00,4222,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/13/2019 10:00:00,9/13/2019 11:00:00,4223,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/13/2019 11:00:00,9/13/2019 12:00:00,4224,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/13/2019 12:00:00,9/13/2019 13:00:00,4225,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/13/2019 13:00:00,9/13/2019 14:00:00,4226,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/13/2019 14:00:00,9/13/2019 15:00:00,4227,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/13/2019 15:00:00,9/13/2019 16:00:00,4228,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/13/2019 16:00:00,9/13/2019 17:00:00,4229,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/13/2019 17:00:00,9/13/2019 18:00:00,4230,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/13/2019 18:00:00,9/13/2019 19:00:00,4231,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/13/2019 19:00:00,9/13/2019 20:00:00,4232,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/13/2019 20:00:00,9/13/2019 21:00:00,4233,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/13/2019 21:00:00,9/13/2019 22:00:00,4234,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/13/2019 22:00:00,9/13/2019 23:00:00,4235,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/13/2019 23:00:00,9/14/2019 0:00:00,4236,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/14/2019 0:00:00,9/14/2019 1:00:00,4237,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/14/2019 1:00:00,9/14/2019 2:00:00,4238,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/14/2019 2:00:00,9/14/2019 3:00:00,4239,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/14/2019 3:00:00,9/14/2019 4:00:00,4240,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/14/2019 4:00:00,9/14/2019 5:00:00,4241,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/14/2019 5:00:00,9/14/2019 6:00:00,4242,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/14/2019 6:00:00,9/14/2019 7:00:00,4243,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/14/2019 7:00:00,9/14/2019 8:00:00,4244,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/14/2019 8:00:00,9/14/2019 9:00:00,4245,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/14/2019 9:00:00,9/14/2019 10:00:00,4246,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/14/2019 10:00:00,9/14/2019 11:00:00,4247,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/14/2019 11:00:00,9/14/2019 12:00:00,4248,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/14/2019 12:00:00,9/14/2019 13:00:00,4249,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/14/2019 13:00:00,9/14/2019 14:00:00,4250,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/14/2019 14:00:00,9/14/2019 15:00:00,4251,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/14/2019 15:00:00,9/14/2019 16:00:00,4252,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/14/2019 16:00:00,9/14/2019 17:00:00,4253,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/14/2019 17:00:00,9/14/2019 18:00:00,4254,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/14/2019 18:00:00,9/14/2019 19:00:00,4255,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/14/2019 19:00:00,9/14/2019 20:00:00,4256,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/14/2019 20:00:00,9/14/2019 21:00:00,4257,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/14/2019 21:00:00,9/14/2019 22:00:00,4258,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/14/2019 22:00:00,9/14/2019 23:00:00,4259,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/14/2019 23:00:00,9/15/2019 0:00:00,4260,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/15/2019 0:00:00,9/15/2019 1:00:00,4261,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
9/15/2019 1:00:00,9/15/2019 2:00:00,4262,X999,144000,PAM20209_Zahn_narluga_kong.sqlite3
